checkpoint_step,batch_size,epsilon,sample_id,loss_before,loss_after,delta_loss
100,32,0.005,7,0.4198776195049286,0.4118357927799225,0.008041826725006085
100,32,0.007,7,0.4198776195049286,0.4088352358341217,0.011042383670806899
100,32,0.01,7,0.4198776195049286,0.4045595464706421,0.015318073034286506
100,32,0.015,7,0.4198776195049286,0.3980263361930847,0.021851283311843883
100,32,0.02,7,0.4198776195049286,0.39222052645683286,0.027657093048095716
100,32,0.03,7,0.4198776195049286,0.3827394230365753,0.03713819646835326
100,32,0.05,7,0.4198776195049286,0.3720383048057556,0.04783931469917296
100,32,0.07,7,0.4198776195049286,0.37212021017074587,0.04775740933418271
100,32,0.1,7,0.4198776195049286,0.39295635080337527,0.026921268701553314
100,32,0.15,7,0.4198776195049286,0.4885342001914978,-0.06865658068656921
100,32,0.2,7,0.4198776195049286,0.6617364716529847,-0.24185885214805608
100,32,0.3,7,0.4198776195049286,1.1976941328048707,-0.7778165132999422
100,32,0.5,7,0.4198776195049286,2.7843175315856934,-2.3644399120807646
100,32,1.0,7,0.4198776195049286,8.83901153564453,-8.419133916139602
100,32,0.0001,8,0.4198776195049286,0.4197960846424103,8.153486251827324e-05
100,32,0.0003,8,0.4198776195049286,0.4196334438323975,0.0002441756725310995
100,32,0.001,8,0.4198776195049286,0.4190687277317047,0.0008088917732238521
100,32,0.002,8,0.4198776195049286,0.41827378344535826,0.0016038360595703183
100,32,0.003,8,0.4198776195049286,0.41749285244941714,0.0023847670555114386
100,32,0.005,8,0.4198776195049286,0.41597188472747804,0.0039057347774505424
100,32,0.007,8,0.4198776195049286,0.41450482892990115,0.005372790575027431
100,32,0.01,8,0.4198776195049286,0.41240664982795716,0.007470969676971417
100,32,0.015,8,0.4198776195049286,0.4091791086196899,0.010698510885238655
100,32,0.02,8,0.4198776195049286,0.4062834985256195,0.013594120979309066
100,32,0.03,8,0.4198776195049286,0.40147049927711487,0.01840712022781371
100,32,0.05,8,0.4198776195049286,0.39565075635910035,0.024226863145828226
100,32,0.07,8,0.4198776195049286,0.3946823754310608,0.025195244073867806
100,32,0.1,8,0.4198776195049286,0.4019609522819519,0.01791666722297669
100,32,0.15,8,0.4198776195049286,0.4371769337654114,-0.017299314260482812
100,32,0.2,8,0.4198776195049286,0.5021632585525513,-0.0822856390476227
100,32,0.3,8,0.4198776195049286,0.7253573155403137,-0.3054796960353851
100,32,0.5,8,0.4198776195049286,1.4908478288650513,-1.0709702093601228
100,32,1.0,8,0.4198776195049286,4.593246879577637,-4.173369260072708
100,32,0.0001,9,0.4198776195049286,0.4198229169845581,5.470252037048651e-05
100,32,0.0003,9,0.4198776195049286,0.4197136948108673,0.0001639246940612904
100,32,0.001,9,0.4198776195049286,0.41933276343345643,0.000544856071472144
100,32,0.002,9,0.4198776195049286,0.41879215312004087,0.0010854663848877122
100,32,0.003,9,0.4198776195049286,0.41825546002388003,0.0016221594810485462
100,32,0.005,9,0.4198776195049286,0.41719407415390014,0.002683545351028438
100,32,0.007,9,0.4198776195049286,0.4161485140323639,0.0037291054725646644
100,32,0.01,9,0.4198776195049286,0.4146096122264862,0.005268007278442399
100,32,0.015,9,0.4198776195049286,0.41212291407585144,0.0077547054290771356
100,32,0.02,9,0.4198776195049286,0.40973376178741455,0.010143857717514027
100,32,0.03,9,0.4198776195049286,0.40524670338630675,0.014630916118621828
100,32,0.05,9,0.4198776195049286,0.39743348717689514,0.02244413232803344
100,32,0.07,9,0.4198776195049286,0.3911840329170227,0.028693586587905884
100,32,0.1,9,0.4198776195049286,0.3847329709529877,0.03514464855194088
100,32,0.15,9,0.4198776195049286,0.3818494803905487,0.038028139114379855
100,32,0.2,9,0.4198776195049286,0.38937655091285706,0.030501068592071523
100,32,0.3,9,0.4198776195049286,0.4412315697669983,-0.02135395026206971
100,32,0.5,9,0.4198776195049286,0.74617702627182,-0.32629940676689145
100,32,1.0,9,0.4198776195049286,2.7043393936157227,-2.284461774110794
100,64,0.0001,0,0.4198776195049286,0.4197809119224548,9.67075824737651e-05
100,64,0.0003,0,0.4198776195049286,0.4195878264904022,0.00028979301452636275
100,64,0.001,0,0.4198776195049286,0.41891460347175596,0.0009630160331726145
100,64,0.002,0,0.4198776195049286,0.41795978450775145,0.0019178349971771258
100,64,0.003,0,0.4198776195049286,0.4170130381584167,0.002864581346511852
100,64,0.005,0,0.4198776195049286,0.4151439709663391,0.0047336485385894855
100,64,0.007,0,0.4198776195049286,0.4133076546192169,0.006569964885711654
100,64,0.01,0,0.4198776195049286,0.410613573551178,0.009264045953750577
100,64,0.015,0,0.4198776195049286,0.40628261542320254,0.013595004081726036
100,64,0.02,0,0.4198776195049286,0.40215115904808046,0.017726460456848114
100,64,0.03,0,0.4198776195049286,0.39448001194000243,0.02539760756492615
100,64,0.05,0,0.4198776195049286,0.3814639647006989,0.0384136548042297
100,64,0.07,0,0.4198776195049286,0.37148430752754213,0.048393311977386444
100,64,0.1,0,0.4198776195049286,0.3620616900920868,0.057815929412841804
100,64,0.15,0,0.4198776195049286,0.3609418461322784,0.05893577337265016
100,64,0.2,0,0.4198776195049286,0.37820842599868776,0.04166919350624082
100,64,0.3,0,0.4198776195049286,0.4722787115573883,-0.05240109205245974
100,64,0.5,0,0.4198776195049286,0.944327386379242,-0.5244497668743133
100,64,1.0,0,0.4198776195049286,3.551606918334961,-3.1317292988300323
100,64,0.0001,1,0.4198776195049286,0.4197472984790802,0.0001303210258483678
100,64,0.0003,1,0.4198776195049286,0.4194874997138977,0.000390119791030874
100,64,0.001,1,0.4198776195049286,0.41858755588531493,0.0012900636196136461
100,64,0.002,1,0.4198776195049286,0.4173266050815582,0.002551014423370357
100,64,0.003,1,0.4198776195049286,0.4160943191051483,0.003783300399780254
100,64,0.005,1,0.4198776195049286,0.4137146677970886,0.006162951707839981
100,64,0.007,1,0.4198776195049286,0.41144837021827696,0.008429249286651619
100,64,0.01,1,0.4198776195049286,0.4082576951980591,0.011619924306869478
100,64,0.015,1,0.4198776195049286,0.4034954354763031,0.016382184028625457
100,64,0.02,1,0.4198776195049286,0.3994244394302368,0.020453180074691768
100,64,0.03,1,0.4198776195049286,0.3933342161178589,0.026543403387069675
100,64,0.05,1,0.4198776195049286,0.38928611946105957,0.030591500043869013
100,64,0.07,1,0.4198776195049286,0.39605480813980104,0.02382281136512754
100,64,0.1,1,0.4198776195049286,0.426854306936264,-0.006976687431335449
100,64,0.15,1,0.4198776195049286,0.535922348022461,-0.11604472851753239
100,64,0.2,1,0.4198776195049286,0.7198434557914734,-0.2999658362865448
100,64,0.3,1,0.4198776195049286,1.3146787462234497,-0.8948011267185212
100,64,0.5,1,0.4198776195049286,3.08242596244812,-2.6625483429431913
100,64,1.0,1,0.4198776195049286,9.438942947387694,-9.019065327882766
100,64,0.0001,2,0.4198776195049286,0.4197659387588501,0.00011168074607847966
100,64,0.0003,2,0.4198776195049286,0.4195431275367737,0.0003344919681548819
100,64,0.001,2,0.4198776195049286,0.4187685649394989,0.0011090545654297013
100,64,0.002,2,0.4198776195049286,0.41767596173286436,0.002201657772064214
100,64,0.003,2,0.4198776195049286,0.41659990859031676,0.00327771091461182
100,64,0.005,2,0.4198776195049286,0.41449695706367495,0.005380662441253625
100,64,0.007,2,0.4198776195049286,0.41245881795883177,0.007418801546096809
100,64,0.01,2,0.4198776195049286,0.40952241539955136,0.010355204105377214
100,64,0.015,2,0.4198776195049286,0.40494695949554443,0.014930660009384145
100,64,0.02,2,0.4198776195049286,0.40077542209625244,0.019102197408676136
100,64,0.03,2,0.4198776195049286,0.3936381621360779,0.026239457368850694
100,64,0.05,2,0.4198776195049286,0.3842197437286377,0.03565787577629087
100,64,0.07,2,0.4198776195049286,0.38138366389274597,0.038493955612182607
100,64,0.1,2,0.4198776195049286,0.39016539335250855,0.02971222615242003
100,64,0.15,2,0.4198776195049286,0.4445829944610596,-0.02470537495613101
100,64,0.2,2,0.4198776195049286,0.5613635807037354,-0.1414859611988068
100,64,0.3,2,0.4198776195049286,1.048386113166809,-0.6285084936618806
100,64,0.5,2,0.4198776195049286,2.9740771293640136,-2.554199509859085
100,64,1.0,2,0.4198776195049286,10.716300048828124,-10.296422429323195
100,64,0.0001,3,0.4198776195049286,0.41979269742965697,8.492207527160955e-05
100,64,0.0003,3,0.4198776195049286,0.41962323713302613,0.0002543823719024507
100,64,0.001,3,0.4198776195049286,0.419033171415329,0.0008444480895996032
100,64,0.002,3,0.4198776195049286,0.4181987452507019,0.0016788742542266921
100,64,0.003,3,0.4198776195049286,0.41737404346466067,0.0025035760402679075
100,64,0.005,3,0.4198776195049286,0.4157541570663452,0.0041234624385833585
100,64,0.007,3,0.4198776195049286,0.41417372035980227,0.005703899145126312
100,64,0.01,3,0.4198776195049286,0.41187573671340943,0.008001882791519144
100,64,0.015,3,0.4198776195049286,0.40823684430122376,0.011640775203704823
100,64,0.02,3,0.4198776195049286,0.40483979868888853,0.015037820816040048
100,64,0.03,3,0.4198776195049286,0.3987588050365448,0.021118814468383762
100,64,0.05,3,0.4198776195049286,0.38942225170135497,0.030455367803573608
100,64,0.07,3,0.4198776195049286,0.38379069256782533,0.03608692693710325
100,64,0.1,3,0.4198776195049286,0.3822085561752319,0.03766906332969666
100,64,0.15,3,0.4198776195049286,0.3979973249435425,0.02188029456138607
100,64,0.2,3,0.4198776195049286,0.4379344229698181,-0.018056803464889526
100,64,0.3,3,0.4198776195049286,0.5974659781455993,-0.17758835864067074
100,64,0.5,3,0.4198776195049286,1.258991464614868,-0.8391138451099396
100,64,1.0,3,0.4198776195049286,4.06980499458313,-3.6499273750782013
100,64,0.0001,4,0.4198776195049286,0.4198290467262268,4.857277870179422e-05
100,64,0.0003,4,0.4198776195049286,0.4197321200370789,0.0001454994678496968
100,64,0.001,4,0.4198776195049286,0.4193941752910614,0.00048344421386720127
100,64,0.002,4,0.4198776195049286,0.4189151513576508,0.0009624681472777952
100,64,0.003,4,0.4198776195049286,0.4184405131340027,0.001437106370925867
100,64,0.005,4,0.4198776195049286,0.4175040066242218,0.0023736128807067547
100,64,0.007,4,0.4198776195049286,0.416584614276886,0.0032930052280426003
100,64,0.01,4,0.4198776195049286,0.41523777961730957,0.004639839887619013
100,64,0.015,4,0.4198776195049286,0.4130789396762848,0.006798679828643794
100,64,0.02,4,0.4198776195049286,0.4110271346569061,0.008850484848022477
100,64,0.03,4,0.4198776195049286,0.4072447464466095,0.01263287305831906
100,64,0.05,4,0.4198776195049286,0.4009495134353638,0.0189281060695648
100,64,0.07,4,0.4198776195049286,0.3963250765800476,0.02355254292488096
100,64,0.1,4,0.4198776195049286,0.3925007231235504,0.02737689638137819
100,64,0.15,4,0.4198776195049286,0.3945325562953949,0.02534506320953367
100,64,0.2,4,0.4198776195049286,0.407861985206604,0.012015634298324585
100,64,0.3,4,0.4198776195049286,0.4769164729118347,-0.05703885340690612
100,64,0.5,4,0.4198776195049286,0.8488754997253418,-0.42899788022041324
100,64,1.0,4,0.4198776195049286,3.216273572921753,-2.796395953416824
100,64,0.0001,5,0.4198776195049286,0.4197458333969116,0.00013178610801695134
100,64,0.0003,5,0.4198776195049286,0.4194827814102173,0.0003948380947113028
100,64,0.001,5,0.4198776195049286,0.41856741333007813,0.0013102061748504479
100,64,0.002,5,0.4198776195049286,0.4172735872268677,0.002604032278060886
100,64,0.003,5,0.4198776195049286,0.4159962015151977,0.003881417989730851
100,64,0.005,5,0.4198776195049286,0.4134897484779358,0.006387871026992786
100,64,0.007,5,0.4198776195049286,0.4110476250648499,0.008829994440078703
100,64,0.01,5,0.4198776195049286,0.40750477147102354,0.012372848033905037
100,64,0.015,5,0.4198776195049286,0.4019116952419281,0.017965924263000477
100,64,0.02,5,0.4198776195049286,0.39670265531539917,0.023174964189529412
100,64,0.03,5,0.4198776195049286,0.38740516805648806,0.03247245144844052
100,64,0.05,5,0.4198776195049286,0.3730828788280487,0.04679474067687989
100,64,0.07,5,0.4198776195049286,0.3640928657054901,0.05578475379943848
100,64,0.1,5,0.4198776195049286,0.3599662139415741,0.0599114055633545
100,64,0.15,5,0.4198776195049286,0.37695023488998414,0.04292738461494444
100,64,0.2,5,0.4198776195049286,0.4235652029514313,-0.003687583446502718
100,64,0.3,5,0.4198776195049286,0.6094046831130981,-0.18952706360816957
100,64,0.5,5,0.4198776195049286,1.3039660863876343,-0.8840884668827058
100,64,1.0,5,0.4198776195049286,4.573383586883545,-4.153505967378616
100,64,0.0001,6,0.4198776195049286,0.41974945187568663,0.0001281676292419487
100,64,0.0003,6,0.4198776195049286,0.4194939064979553,0.00038371300697326305
100,64,0.001,6,0.4198776195049286,0.41860641980171204,0.0012711997032165412
100,64,0.002,6,0.4198776195049286,0.4173568789958954,0.0025207405090331703
100,64,0.003,6,0.4198776195049286,0.41612921261787417,0.003748406887054412
100,64,0.005,6,0.4198776195049286,0.4137387416362762,0.006138877868652359
100,64,0.007,6,0.4198776195049286,0.4114336414337158,0.008443978071212777
100,64,0.01,6,0.4198776195049286,0.4081342873573303,0.011743332147598262
100,64,0.015,6,0.4198776195049286,0.40305303764343264,0.016824581861495935
100,64,0.02,6,0.4198776195049286,0.39848457217216493,0.02139304733276365
100,64,0.03,6,0.4198776195049286,0.3908442461490631,0.029033373355865477
100,64,0.05,6,0.4198776195049286,0.3813387882709503,0.03853883123397828
100,64,0.07,6,0.4198776195049286,0.3791437301635742,0.04073388934135436
100,64,0.1,6,0.4198776195049286,0.388733957529068,0.031143661975860604
100,64,0.15,6,0.4198776195049286,0.4374288353919983,-0.017551215887069704
100,64,0.2,6,0.4198776195049286,0.525159695148468,-0.10528207564353947
100,64,0.3,6,0.4198776195049286,0.8013816647529602,-0.38150404524803166
100,64,0.5,6,0.4198776195049286,1.6439849729537963,-1.2241073534488678
100,64,1.0,6,0.4198776195049286,4.83372783279419,-4.413850213289261
100,64,0.0001,7,0.4198776195049286,0.41980961775779724,6.8001747131341e-05
100,64,0.0003,7,0.4198776195049286,0.4196738781929016,0.00020374131202699486
100,64,0.001,7,0.4198776195049286,0.4192016303539276,0.0006759891510009775
100,64,0.002,7,0.4198776195049286,0.4185346508026123,0.0013429687023162606
100,64,0.003,7,0.4198776195049286,0.4178767869472504,0.0020008325576781893
100,64,0.005,7,0.4198776195049286,0.41658750700950625,0.003290112495422326
100,64,0.007,7,0.4198776195049286,0.41533270478248596,0.004544914722442617
100,64,0.01,7,0.4198776195049286,0.4135161826610565,0.006361436843872081
100,64,0.015,7,0.4198776195049286,0.4106631302833557,0.009214489221572864
100,64,0.02,7,0.4198776195049286,0.40802839016914366,0.011849229335784917
100,64,0.03,7,0.4198776195049286,0.40339855980873107,0.016479059696197507
100,64,0.05,7,0.4198776195049286,0.3966433551311493,0.02323426437377929
100,64,0.07,7,0.4198776195049286,0.39316768074035646,0.026709938764572116
100,64,0.1,7,0.4198776195049286,0.3938917317390442,0.025985887765884397
100,64,0.15,7,0.4198776195049286,0.4104509882926941,0.009426631212234471
100,64,0.2,7,0.4198776195049286,0.44572021436691284,-0.025842594861984258
100,64,0.3,7,0.4198776195049286,0.570686164855957,-0.15080854535102844
100,64,0.5,7,0.4198776195049286,1.007677149772644,-0.5877995302677155
100,64,1.0,7,0.4198776195049286,2.632739339828491,-2.2128617203235623
100,64,0.0001,8,0.4198776195049286,0.41976184797286986,0.00011577153205871715
100,64,0.0003,8,0.4198776195049286,0.41953089451789854,0.00034672498703003374
100,64,0.001,8,0.4198776195049286,0.4187279634475708,0.001149656057357784
100,64,0.002,8,0.4198776195049286,0.417595055103302,0.0022825644016265523
100,64,0.003,8,0.4198776195049286,0.41647866249084475,0.0033989570140838254
100,64,0.005,8,0.4198776195049286,0.4142951731681824,0.005582446336746205
100,64,0.007,8,0.4198776195049286,0.41217689847946165,0.007700721025466928
100,64,0.01,8,0.4198776195049286,0.40912068319320677,0.01075693631172181
100,64,0.015,8,0.4198776195049286,0.40434466862678525,0.015532950878143326
100,64,0.02,8,0.4198776195049286,0.3999591193199158,0.01991850018501279
100,64,0.03,8,0.4198776195049286,0.39232727551460267,0.02755034399032591
100,64,0.05,8,0.4198776195049286,0.381452178478241,0.0384254410266876
100,64,0.07,8,0.4198776195049286,0.37608866024017334,0.043788959264755234
100,64,0.1,8,0.4198776195049286,0.3776685605049133,0.04220905900001526
100,64,0.15,8,0.4198776195049286,0.40435064578056334,0.015526973724365234
100,64,0.2,8,0.4198776195049286,0.4599646248817444,-0.04008700537681581
100,64,0.3,8,0.4198776195049286,0.6519367218017578,-0.2320591022968292
100,64,0.5,8,0.4198776195049286,1.230587824821472,-0.8107102053165436
100,64,1.0,8,0.4198776195049286,2.9079459018707277,-2.488068282365799
100,64,0.0001,9,0.4198776195049286,0.4197607967853546,0.00011682271957397239
100,64,0.0003,9,0.4198776195049286,0.41952755451202395,0.00035006499290463067
100,64,0.001,9,0.4198776195049286,0.41871484303474427,0.0011627764701843124
100,64,0.002,9,0.4198776195049286,0.4175631890296936,0.0023144304752349965
100,64,0.003,9,0.4198776195049286,0.41642271327972413,0.003454906225204446
100,64,0.005,9,0.4198776195049286,0.4141748492717743,0.005702770233154297
100,64,0.007,9,0.4198776195049286,0.41197096347808837,0.007906656026840209
100,64,0.01,9,0.4198776195049286,0.4087464623451233,0.011131157159805283
100,64,0.015,9,0.4198776195049286,0.40358932566642763,0.016288293838500945
100,64,0.02,9,0.4198776195049286,0.39869836711883544,0.02117925238609314
100,64,0.03,9,0.4198776195049286,0.38970487761497496,0.030172741889953614
100,64,0.05,9,0.4198776195049286,0.37479728198051454,0.04508033752441404
100,64,0.07,9,0.4198776195049286,0.36389182376861573,0.05598579573631285
100,64,0.1,9,0.4198776195049286,0.35481190276145935,0.06506571674346923
100,64,0.15,9,0.4198776195049286,0.3587009301185608,0.06117668938636778
100,64,0.2,9,0.4198776195049286,0.38743226861953733,0.032445350885391244
100,64,0.3,9,0.4198776195049286,0.5301697602272034,-0.11029214072227483
100,64,0.5,9,0.4198776195049286,1.1870691719055175,-0.767191552400589
100,64,1.0,9,0.4198776195049286,4.3080264167785645,-3.8881487972736357
100,128,0.0001,0,0.4198776195049286,0.41978181767463685,9.580183029173073e-05
100,128,0.0003,0,0.4198776195049286,0.4195904760360718,0.00028714346885677644
100,128,0.001,0,0.4198776195049286,0.4189234917163849,0.0009541277885437016
100,128,0.002,0,0.4198776195049286,0.41797743177413943,0.001900187730789149
100,128,0.003,0,0.4198776195049286,0.4170393340587616,0.002838285446166988
100,128,0.005,0,0.4198776195049286,0.4151874988079071,0.00469012069702146
100,128,0.007,0,0.4198776195049286,0.413367089509964,0.006510529994964598
100,128,0.01,0,0.4198776195049286,0.41069635224342343,0.009181267261505144
100,128,0.015,0,0.4198776195049286,0.4064022767543793,0.01347534275054929
100,128,0.02,0,0.4198776195049286,0.4023022184371948,0.017575401067733754
100,128,0.03,0,0.4198776195049286,0.39467566418647765,0.02520195531845093
100,128,0.05,0,0.4198776195049286,0.38166201710700987,0.03821560239791871
100,128,0.07,0,0.4198776195049286,0.3715807559490204,0.048296863555908176
100,128,0.1,0,0.4198776195049286,0.36180785179138186,0.058069767713546716
100,128,0.15,0,0.4198776195049286,0.3594115755558014,0.06046604394912719
100,128,0.2,0,0.4198776195049286,0.3743935656547546,0.045484053850173956
100,128,0.3,0,0.4198776195049286,0.461018545627594,-0.0411409261226654
100,128,0.5,0,0.4198776195049286,0.8932450532913208,-0.4733674337863922
100,128,1.0,0,0.4198776195049286,3.2203093910217286,-2.8004317715168
100,128,0.0001,1,0.4198776195049286,0.4197468729019165,0.00013074660301209962
100,128,0.0003,1,0.4198776195049286,0.419485830783844,0.00039178872108458496
100,128,0.001,1,0.4198776195049286,0.41857676100730895,0.001300858497619628
100,128,0.002,1,0.4198776195049286,0.4172895948886871,0.002588024616241469
100,128,0.003,1,0.4198776195049286,0.416016122341156,0.003861497163772598
100,128,0.005,1,0.4198776195049286,0.4135097880363464,0.0063678314685821635
100,128,0.007,1,0.4198776195049286,0.4110569756031036,0.008820643901824965
100,128,0.01,1,0.4198776195049286,0.4074774441719055,0.012400175333023067
100,128,0.015,1,0.4198776195049286,0.4017747540473938,0.018102865457534756
100,128,0.02,1,0.4198776195049286,0.39639500665664673,0.023482612848281847
100,128,0.03,1,0.4198776195049286,0.38657363390922544,0.033303985595703134
100,128,0.05,1,0.4198776195049286,0.370545440196991,0.049332179307937596
100,128,0.07,1,0.4198776195049286,0.35913380289077756,0.060743816614151014
100,128,0.1,1,0.4198776195049286,0.3502259652614593,0.06965165424346925
100,128,0.15,1,0.4198776195049286,0.35648170018196107,0.06339591932296751
100,128,0.2,1,0.4198776195049286,0.38936487364768985,0.030512745857238732
100,128,0.3,1,0.4198776195049286,0.5366941766738892,-0.11681655716896061
100,128,0.5,1,0.4198776195049286,1.0911750116348267,-0.6712973921298981
100,128,1.0,1,0.4198776195049286,3.462509447097778,-3.0426318275928494
100,128,0.0001,2,0.4198776195049286,0.41974978709220884,0.00012783241271974166
100,128,0.0003,2,0.4198776195049286,0.4194946641921997,0.00038295531272886096
100,128,0.001,2,0.4198776195049286,0.4186059219837189,0.0012716975212097026
100,128,0.002,2,0.4198776195049286,0.41734731340408326,0.0025303061008453143
100,128,0.003,2,0.4198776195049286,0.4161017179489136,0.0037759015560149822
100,128,0.005,2,0.4198776195049286,0.4136489834785461,0.006228636026382461
100,128,0.007,2,0.4198776195049286,0.41124863958358765,0.008628979921340929
100,128,0.01,2,0.4198776195049286,0.40774480867385865,0.012132810831069929
100,128,0.015,2,0.4198776195049286,0.4021628830432892,0.017714736461639402
100,128,0.02,2,0.4198776195049286,0.3969001898765564,0.02297742962837218
100,128,0.03,2,0.4198776195049286,0.38733251428604126,0.032545105218887316
100,128,0.05,2,0.4198776195049286,0.3719847595691681,0.04789285993576048
100,128,0.07,2,0.4198776195049286,0.3616443130970001,0.058233306407928453
100,128,0.1,2,0.4198776195049286,0.35560833978652956,0.06426927971839902
100,128,0.15,2,0.4198776195049286,0.3718141193389893,0.0480635001659393
100,128,0.2,2,0.4198776195049286,0.42508211493492126,-0.005204495429992684
100,128,0.3,2,0.4198776195049286,0.6713845200538635,-0.25150690054893493
100,128,0.5,2,0.4198776195049286,1.781800518989563,-1.3619228994846344
100,128,1.0,2,0.4198776195049286,6.463859390258789,-6.04398177075386
100,128,0.0001,3,0.4198776195049286,0.4197488293647766,0.00012879014015199086
100,128,0.0003,3,0.4198776195049286,0.41949170708656314,0.00038591241836544166
100,128,0.001,3,0.4198776195049286,0.4185963442325592,0.0012812752723693754
100,128,0.002,3,0.4198776195049286,0.4173287980556488,0.002548821449279759
100,128,0.003,3,0.4198776195049286,0.41607508873939514,0.0038025307655334406
100,128,0.005,3,0.4198776195049286,0.41360845923423767,0.00626916027069091
100,128,0.007,3,0.4198776195049286,0.4111957776546478,0.008681841850280758
100,128,0.01,3,0.4198776195049286,0.4076780695915222,0.012199549913406382
100,128,0.015,3,0.4198776195049286,0.40208110213279724,0.017796517372131337
100,128,0.02,3,0.4198776195049286,0.39681280994415286,0.023064809560775723
100,128,0.03,3,0.4198776195049286,0.3872364172935486,0.032641202211380005
100,128,0.05,3,0.4198776195049286,0.37187803888320925,0.04799958062171933
100,128,0.07,3,0.4198776195049286,0.361497412443161,0.05838020706176755
100,128,0.1,3,0.4198776195049286,0.3551281006336212,0.06474951887130737
100,128,0.15,3,0.4198776195049286,0.36998165941238403,0.049895960092544545
100,128,0.2,3,0.4198776195049286,0.4206165180206299,-0.0007388985157013028
100,128,0.3,3,0.4198776195049286,0.6449121737480163,-0.22503455424308777
100,128,0.5,3,0.4198776195049286,1.537619439125061,-1.1177418196201325
100,128,1.0,3,0.4198776195049286,5.451457595825195,-5.031579976320266
100,128,0.0001,4,0.4198776195049286,0.4197546014785767,0.0001230180263518954
100,128,0.0003,4,0.4198776195049286,0.4195090510845184,0.0003685684204101647
100,128,0.001,4,0.4198776195049286,0.4186541934013367,0.0012234261035918848
100,128,0.002,4,0.4198776195049286,0.4174448001384735,0.0024328193664550635
100,128,0.003,4,0.4198776195049286,0.416249481678009,0.003628137826919564
100,128,0.005,4,0.4198776195049286,0.413900422334671,0.0059771971702575755
100,128,0.007,4,0.4198776195049286,0.4116060562133789,0.008271563291549655
100,128,0.01,4,0.4198776195049286,0.4082675142288208,0.011610105276107785
100,128,0.015,4,0.4198776195049286,0.40297320222854616,0.016904417276382422
100,128,0.02,4,0.4198776195049286,0.3980117137432098,0.021865905761718762
100,128,0.03,4,0.4198776195049286,0.3890716290473938,0.030805990457534793
100,128,0.05,4,0.4198776195049286,0.3750451002120972,0.044832519292831385
100,128,0.07,4,0.4198776195049286,0.36599297404289244,0.05388464546203614
100,128,0.1,4,0.4198776195049286,0.36147097826004027,0.05840664124488831
100,128,0.15,4,0.4198776195049286,0.37837202167510986,0.04150559782981872
100,128,0.2,4,0.4198776195049286,0.42849940991401675,-0.00862179040908817
100,128,0.3,4,0.4198776195049286,0.639818196773529,-0.21994057726860045
100,128,0.5,4,0.4198776195049286,1.488365098953247,-1.0684874794483186
100,128,1.0,4,0.4198776195049286,5.349008068084717,-4.929130448579788
100,128,0.0001,5,0.4198776195049286,0.41982057166099546,5.7047843933122344e-05
100,128,0.0003,5,0.4198776195049286,0.419706666469574,0.00017095303535458184
100,128,0.001,5,0.4198776195049286,0.4193088676929474,0.000568751811981183
100,128,0.002,5,0.4198776195049286,0.4187429440021515,0.0011346755027770716
100,128,0.003,5,0.4198776195049286,0.41817977285385133,0.0016978466510772505
100,128,0.005,5,0.4198776195049286,0.41706161499023436,0.0028160045146942148
100,128,0.007,5,0.4198776195049286,0.4159544954299927,0.003923124074935891
100,128,0.01,5,0.4198776195049286,0.41431439518928526,0.0055632243156433225
100,128,0.015,5,0.4198776195049286,0.41163459610939024,0.00824302339553834
100,128,0.02,5,0.4198776195049286,0.4090229392051697,0.01085468029975889
100,128,0.03,5,0.4198776195049286,0.40400202965736387,0.01587558984756471
100,128,0.05,5,0.4198776195049286,0.3947700560092926,0.025107563495635976
100,128,0.07,5,0.4198776195049286,0.3866049954891205,0.033272624015808105
100,128,0.1,5,0.4198776195049286,0.3763115613460541,0.04356605815887449
100,128,0.15,5,0.4198776195049286,0.36429443454742433,0.05558318495750425
100,128,0.2,5,0.4198776195049286,0.3586550693511963,0.06122255015373229
100,128,0.3,5,0.4198776195049286,0.3669142260551453,0.05296339344978329
100,128,0.5,5,0.4198776195049286,0.4710952227115631,-0.05121760320663454
100,128,1.0,5,0.4198776195049286,1.3538069143295288,-0.9339292948246003
100,128,0.0001,6,0.4198776195049286,0.41978126668930055,9.635281562803133e-05
100,128,0.0003,6,0.4198776195049286,0.41958898019790647,0.0002886393070221094
100,128,0.001,6,0.4198776195049286,0.4189187521934509,0.0009588673114776514
100,128,0.002,6,0.4198776195049286,0.417968480348587,0.001909139156341555
100,128,0.003,6,0.4198776195049286,0.41702698040008546,0.0028506391048431223
100,128,0.005,6,0.4198776195049286,0.41516923236846925,0.004708387136459324
100,128,0.007,6,0.4198776195049286,0.4133452777862549,0.006532341718673673
100,128,0.01,6,0.4198776195049286,0.41067234802246094,0.009205271482467636
100,128,0.015,6,0.4198776195049286,0.40638521122932436,0.013492408275604217
100,128,0.02,6,0.4198776195049286,0.40230325889587404,0.01757436060905454
100,128,0.03,6,0.4198776195049286,0.39473567843437196,0.025141941070556617
100,128,0.05,6,0.4198776195049286,0.3819199602603912,0.03795765924453737
100,128,0.07,6,0.4198776195049286,0.37206642413139346,0.04781119537353512
100,128,0.1,6,0.4198776195049286,0.3625146050453186,0.05736301445960995
100,128,0.15,6,0.4198776195049286,0.35963144373893735,0.06024617576599123
100,128,0.2,6,0.4198776195049286,0.3721484203338623,0.04772919917106627
100,128,0.3,6,0.4198776195049286,0.442107656955719,-0.02223003745079044
